customer_id,location_number,location_type,latitude,longitude
5CFKCH6,0,Work,-0.049748077,0.553041364
YLU8HSN,0,Home,1.429713462,-78.75987523
YLU8HSN,1,Home,1.430301343,0.726618292
YLU8HSN,2,Other,1.174724652,0.658283921
YLU8HSN,3,Work,2.29164259,0.731133328
P9DKGUX,0,Other,-0.113559095,0.56426002
P9DKGUX,1,NA,-0.494521463,0.69880377
LM6FR5M,0,Home,-0.032527308,-78.58706495
LM6FR5M,1,Home,-0.032864854,-0.0573536
K7IN2LO,0,NA,-0.130072649,0.000561787
0FYZ6FD,0,NA,-1.513099808,-78.4120882
OEWT34D,0,Home,-0.185989615,-78.5689285
YM5UX4F,0,NA,0.036466538,-78.59521877
YM5UX4F,1,Home,-0.976695315,-0.135693585
YM5UX4F,2,NA,0.034111491,0.490677327
F1UGKCU,0,Home,0.169517308,-78.61094295
F1UGKCU,1,NA,0.168692858,0.048364731
F1UGKCU,2,NA,0.301290657,0.506113008
NN0GB6O,0,Home,-1.052778077,-78.46648986
NN0GB6O,1,NA,-1.060999948,0.040847381
25EN9LC,0,NA,1.036128054,0.424020698
ZKV0T9H,0,NA,-0.377390769,-78.54630836
ZKV0T9H,1,NA,-0.161699615,-78.57179914
ZKV0T9H,2,NA,-0.380805513,0.645376881
1A3ZGRQ,0,Home,-0.357197833,0.062243966
MDX5OLI,0,NA,0.548092308,-78.65568364
MDX5OLI,1,NA,0.066838462,-78.59880818
MDX5OLI,2,NA,0.319757692,-78.62869864
3GXNRZP,0,Home,0.071887288,0.004068986
UFIT0C2,0,Home,-0.002333077,-78.59063336
UFIT0C2,1,Other,0.673579231,-78.67051391
UFIT0C2,2,NA,0.001836965,0.844510681
UFIT0C2,3,NA,0.129456589,0.634421337
UFIT0C2,4,Home,0.677361032,0.441234304
M0LBKKN,0,Home,-0.66850501,0.185419843
YF6U72A,0,NA,-0.053784261,-0.000394596
YF6U72A,1,Home,-0.159728009,-0.034741511
CQUPASC,0,NA,125.4091861,-9.112040898
AGCWYZ0,0,NA,0.259495719,0.610126877
WYMIAXC,0,Work,-0.878681765,0.077486838
0UK1GVO,0,NA,-0.36445281,-78.5478374
0UK1GVO,1,NA,-0.364523763,-0.134979969
SR9IBP5,0,Work,0.064930192,-78.59858266
SR9IBP5,1,Home,0.065268929,-0.00952549
RUMI1TE,0,NA,0.088963462,0.001852045
RUMI1TE,1,Home,-14.03348888,-3.366411626
8KAT2RP,0,Home,0.607323077,0.527633636
RD3NWFV,0,NA,19.28651857,3.023482728
0SL9MNR,0,Other,-0.250552308,-78.56129836
0SL9MNR,1,Other,-0.259664517,0.4404431
YIXR4M1,0,Home,-0.000667885,-78.59083016
YIXR4M1,1,Work,-0.269359231,-78.55907573
YIXR4M1,2,NA,-0.547621154,-78.52619023
YIXR4M1,3,NA,-0.54920351,0.184558421
YIXR4M1,4,NA,-0.001434237,0.515418107
37DP7LB,0,Home,-0.29141391,0.732703429
37DP7LB,1,Home,-0.506451337,0.736410093
37DP7LB,2,Home,-0.60076342,0.687152271
ZQWLV91,0,Home,-0.484275,0.068849773
HSN9KW8,0,Work,-0.978170577,-78.47530711
KMLZ3VW,0,Home,0.439966527,-0.005096005
PRPDD01,0,NA,-0.727110061,0.794837543
P8DVU9B,0,Home,0.328579038,-78.62974116
P8DVU9B,1,NA,0.327987726,0.019687525
0PCLKJ8,0,NA,0.530506798,0.48176965
M9S7CJP,0,NA,0.008020962,-78.59185702
M9S7CJP,1,Work,-0.00831987,0.44126296
NJ8QGDQ,0,Home,0.01880752,0.552858095
NJ8QGDQ,1,Home,-1.141801802,0.052251214
P5P5CXP,0,NA,-1.962401438,-0.244991647
NDSP8HQ,0,NA,-1.173733077,-78.45219518
NDSP8HQ,1,NA,-1.180535395,0.130414556
STULDDX,0,Home,-0.121961022,0.635685776
STULDDX,1,Home,-0.390614293,0.646502924
AAYIP9D,0,NA,0.758786745,-78.68058389
AAYIP9D,1,NA,0.760134445,0.430158462
02CJVDG,0,NA,0.058988028,0.466071869
DQ3GRKW,0,NA,0.11393417,0.005003375
C1JVEIL,0,Home,0.00038379,0.871317838
C1JVEIL,1,NA,1.3298786,0.75718451
VJ01O75,0,NA,0.244281625,0.610875342
BWEAVA2,0,Home,0.418378537,0.555087986
BWEAVA2,1,NA,0.695118837,0.5215875
HEM3WAI,0,Home,1.308146486,0.759691461
YPZMHJ8,0,NA,-0.956628228,-78.47785303
T02AR98,0,NA,1.096982692,-78.7205525
DZHR1JM,0,NA,0.052001731,-78.59705475
CPCQP6F,0,NA,0.875287792,-78.69435219
CPCQP6F,1,NA,0.875795432,0.437216786
A2BC35U,0,Work,-0.864543462,-78.48873577
A2BC35U,1,Work,-0.319310577,0.176460087
A2BC35U,2,Home,1.855505533,0.771957609
A2BC35U,3,Home,-0.829085,0.173803932
LOIUCCF,0,NA,-0.702429423,-78.5078947
LOIUCCF,1,Home,-0.590758618,0.24940653
LOIUCCF,2,Work,-0.733282635,0.173297385
31CX7O8,0,NA,-1.380191448,0.101462891
4F2VEE7,0,Home,-0.475570769,-78.53470527
4F2VEE7,1,Home,-0.330789038,-78.55181584
4F2VEE7,2,Home,-0.475500182,0.835183198
ZTB80LU,0,Home,-0.197573077,-78.56755955
ZTB80LU,1,NA,-0.202009064,0.648204598
SJAN1C9,0,Home,1.824857224,0.769016234
QI0KN5C,0,Home,0.697824423,-78.67337925
DQLB8H2,0,Other,0.79613814,0.521356147
TDRW89H,0,Other,-0.1306229,-0.052570581
Z2FRN47,0,NA,-0.187278846,-78.56877614
Z2FRN47,1,Work,-0.188319231,0.493739318
Z2FRN47,2,NA,-0.292404355,0.415030526
SF7G3N9,0,Home,-0.769859404,0.136358278
W9VWB22,0,Work,0.172659231,-78.61131427
W9VWB22,1,NA,0.17212405,0.611780017
W9VWB22,2,NA,-0.037163419,0.625860439
7W7LE4P,0,NA,0.421756052,0.929734298
2UDX7FV,0,Work,-0.132602247,0.460875089
2UDX7FV,1,Home,-0.477764808,0.121596223
Y7JJRSA,0,Home,0.768291923,-78.68170723
Y7JJRSA,1,Work,0.7650507,0.532259428
0YQK39T,0,NA,-0.7172025,-78.5061488
M6O0JQN,0,NA,0.456734615,-78.64488682
GSKNRF8,0,Work,-0.56488988,0.741697801
W7KWIHO,0,Work,-0.346019928,0.146165867
EBS5WST,0,NA,-0.52878899,-0.08215489
E5L31U1,0,Work,0.658199138,0.460719513
E5L31U1,1,NA,0.695118837,0.490714664
HFXH7O7,0,NA,0.205057115,-78.61514311
HFXH7O7,1,Home,0.030447692,-78.59450745
HFXH7O7,2,NA,-0.780782885,-78.49863475
HFXH7O7,3,Home,0.782684231,-78.68340814
HFXH7O7,4,Home,-0.355614231,-78.54888195
HFXH7O7,5,NA,0.204848695,0.601334013
HFXH7O7,6,Other,0.024700201,0.621972877
HFXH7O7,7,NA,0.231605163,0.540805929
P0VHNPD,0,Home,0.471390577,-78.64661889
P0VHNPD,1,Home,1.030015577,-78.7126382
P0VHNPD,2,NA,-0.4119774,0.168301259
MNIFZJK,0,Home,-1.116874038,-78.45891489
MNIFZJK,1,NA,-1.115561538,0.095476136
0EKNV98,0,Home,0.36462215,0.502494133
ZV49CCJ,0,Home,125.7996543,-9.12328865
Z81HLN2,0,NA,-0.576114074,0.756109341
Z81HLN2,1,Home,0.008839308,0.48295607
1ULOHKV,0,Other,-0.574719914,0.088485419
ZCZZ7G9,0,Other,1.208591923,-78.73374268
ZCZZ7G9,1,NA,1.210933157,0.400247494
ZCZZ7G9,2,Home,0.946684066,0.4992651
RN1E7HN,0,Home,-0.39536894,0.111459454
448MSN0,0,NA,-0.243369615,-78.56214723
448MSN0,1,NA,-0.244736584,0.655853951
448MSN0,2,NA,0.136712121,0.417996321
448MSN0,3,NA,-0.12802062,0.631441675
5VQNSA4,0,Other,1.109706813,0.413404943
XQWW6CS,0,NA,-0.103302759,-0.057939776
WSWGBJ9,0,Work,-0.114230768,0.578869545
Z1BS70H,0,NA,-0.11715739,0.563230319
3VAY7G2,0,Home,-0.103014615,-78.57873464
3VAY7G2,1,Home,-0.407091731,-78.54279825
3VAY7G2,2,Home,-0.102061871,0.44713126
V050A7I,0,Work,3.066614752,0.627758453
YJX14G6,0,Home,-0.122463247,0.404321627
0FALGJY,0,Home,0.225810316,0.596131954
KHCT3NO,0,NA,-0.024001743,0.021834049
05JFHEP,0,NA,-0.199491449,0.857809258
NCTU1O6,0,NA,-0.709607254,0.124663237
GXVGSQT,0,NA,0.871291364,0.426707404
3FHYRX8,0,Home,-0.282307308,0.09179775
2X51K22,0,NA,0.00766936,-0.014680569
7K1G6EF,0,Home,-0.376436538,-78.54642114
7K1G6EF,1,Other,-0.012865769,-78.58938859
7K1G6EF,2,Home,-0.378095175,0.84259076
NSQRO1H,0,Home,-0.143033846,-78.57400509
NSQRO1H,1,NA,-0.636192308,-78.51572273
NSQRO1H,2,NA,,
NSQRO1H,3,NA,-0.148368707,0.43333175
BRVREV5,0,Other,-96.40806189,43.55797404
SSQH3W2,0,NA,125.0395048,-9.115068587
V4LPRIB,0,Home,1.008890385,-78.71014159
V4LPRIB,1,Work,1.005536142,0.50268326
V4LPRIB,2,NA,-0.260973332,0.535620645
PC52S90,0,NA,11.84747202,-1.396711624
SIRJQ7B,0,NA,-0.565498077,0.151940227
RV9HRH7,0,Other,-0.078035385,-78.58168673
RV9HRH7,1,Work,0.171815962,-78.61121461
RV9HRH7,2,NA,-0.077367768,0.647341466
S8GTCB0,0,NA,-0.587296731,-78.5215013
S8GTCB0,1,Work,-0.746509615,-78.50268523
S8GTCB0,2,Other,-0.731431804,0.79642219
S8GTCB0,3,Home,-0.394027327,0.627598011
NKI54YD,0,Home,0.477695155,0.518454192
NKI54YD,1,Home,0.693192037,0.52746169
69K3TH3,0,Other,-0.75935,-78.50116773
69K3TH3,1,Other,-0.932130769,-78.48074818
DBATUDK,0,NA,1.104748654,-78.7214703
DBATUDK,1,NA,0.118692692,-78.60493641
DBATUDK,2,NA,1.10514705,0.41266543
HIGJPAD,0,NA,-0.287790977,0.14334669
GCWK4DV,0,NA,13.54531251,-1.458906107
R4N1G7B,0,NA,0.662017126,0.439968598
W0UTE7O,0,NA,-0.7920125,-78.49730761
W0UTE7O,1,Home,-0.792175961,0.164884942
8K6K1S9,0,NA,-1.378159931,0.057965386
8K6K1S9,1,Work,0.429984779,0.002794175
8K6K1S9,2,NA,-0.070054127,0.509887125
6PR4AUH,0,NA,-1.335952431,-0.113379765
RFK2ASV,0,NA,-0.870726923,-78.488005
RFK2ASV,1,Other,-0.362969913,0.16650265
BQ7II8A,0,NA,126.2868925,-9.119779074
4SJEUYV,0,NA,-0.077587636,0.536503478
GAAWI1K,0,NA,-0.346083462,-78.55000832
GAAWI1K,1,NA,-0.348329615,0.053120341
GAAWI1K,2,NA,-0.809317873,0.090416305
QS7O3WU,0,NA,-0.714447885,-78.50647434
QS7O3WU,1,Home,-0.714997668,0.221709418
0KND4GI,0,Home,-0.676275192,-78.51098566
0KND4GI,1,Home,-0.504025769,-78.53134241
0KND4GI,2,Home,-1.510807885,-78.41235907
0KND4GI,3,NA,-0.498795024,0.699480158
0KND4GI,4,Home,-0.677235896,0.731938218
0KND4GI,5,Home,-0.264082924,0.43323535
8GE6WJD,0,Work,2.306798387,0.702713569
N41VQEP,0,NA,1.783937308,-78.80173805
N41VQEP,1,Work,1.579941346,-78.77762943
N41VQEP,2,NA,1.153027692,-78.727176
N41VQEP,3,NA,1.251966964,0.763529601
N41VQEP,4,NA,1.787514151,0.774080903
5QO75DL,0,NA,125.7702445,-9.003197313
ZXH1K96,0,Work,0.556277885,0.554659591
2XRZTBO,0,Home,0.067755501,-0.01017006
26M2DMM,0,Home,-0.153264615,-78.572796
26M2DMM,1,NA,-0.153852303,0.116107703
V7V9OBV,0,NA,-0.550841845,0.832160634
MXKD88U,0,Home,0.080102202,0.600941763
RBUY6FK,0,NA,-0.195144231,-78.56784659
RBUY6FK,1,NA,-0.639883654,-78.51528648
RBUY6FK,2,Other,-0.690528077,0.150639773
MJIUZVN,0,Home,0.362904038,-78.63379775
MJIUZVN,1,Home,0.381611923,-0.0108645
PVGMQWM,0,NA,-0.737996829,0.187302724
KRN4JB9,0,NA,-0.443472115,-78.53849875
KRN4JB9,1,NA,-0.198894707,0.274891326
KRN4JB9,2,Home,-0.42989436,0.050279942
N5SRZRS,0,Home,0.912717635,0.484180501
JCBSYWG,0,NA,-0.463432497,0.106084097
JCBSYWG,1,NA,-1.005379555,0.079248654
JCBSYWG,2,Work,-0.912119641,0.120902049
D1IFO0A,0,Home,-0.106075,-78.57837295
4KULKLL,0,Other,0.178370577,-78.61198925
A19VB1Y,0,NA,0.387085807,0.419965306
75J9ELN,0,Home,-0.078912308,-78.58158309
75J9ELN,1,Home,-0.088169962,0.639205413
KT9VRF1,0,Work,-0.028408462,-78.58755173
H3GIPL2,0,Other,-0.988144808,-78.47412834
H3GIPL2,1,Home,-0.989180423,0.092750478
CIYQ75J,0,Home,1.986647665,0.706862612
0F3X3SF,0,Home,-0.217999615,-78.5651455
0F3X3SF,1,Home,-0.895391923,-78.48509005
0F3X3SF,2,Work,-0.891611544,-0.182900465
0F3X3SF,3,Home,-0.199016075,0.854109365
4W11LIB,0,Home,0.470304615,-78.64649055
EAVBXFQ,0,Home,1.577517268,0.688068861
EAVBXFQ,1,Home,-1.898009383,-0.275986401
GOQNIAZ,0,Home,-1.028321923,-78.46938014
GOQNIAZ,1,Work,-1.027478279,-0.069457901
GOQNIAZ,2,Work,14.06629761,-1.423753167
3D65OE2,0,NA,-0.05231041,0.565773083
KSCKNNL,0,NA,-0.018571595,0.006891402
8XU0WT5,0,Home,3.351631816,0.765475736
QFTLVDS,0,Home,0.197532885,-78.61425389
QFTLVDS,1,NA,0.192479918,0.595099416
QFTLVDS,2,Home,0.193798305,0.048193611
DRO8JZO,0,Home,-0.003058462,-78.59054764
DRO8JZO,1,NA,-0.002872358,0.606663055
286R7U5,0,NA,-0.974623466,-0.279618431
5X44K80,0,NA,-0.416465894,0.121500212
VETS52T,0,Other,-1.373541767,0.093237958
DTFVDGT,0,Home,-0.051861346,-78.58478002
DTFVDGT,1,Home,-0.049160263,0.846724664
60D8GN4,0,NA,2.574464707,0.70843397
6PJFDNK,0,Home,-0.204785385,-78.56670718
6PJFDNK,1,NA,-0.205022245,0.093659429
5W24GBK,0,NA,0.075459833,-0.054356117
5W24GBK,1,NA,-0.170728787,-0.03868373
E4JGYSY,0,Other,0.159144615,-78.60971709
E4JGYSY,1,Home,-0.111307692,-78.57775455
E4JGYSY,2,NA,0.163980795,0.075101233
LRD01SQ,0,Work,-0.588815,-78.52132186
LRD01SQ,1,Work,-0.589151798,0.0510366
7NIMGJT,0,Home,-0.902928847,0.156779642
8612ERV,0,Home,0.154753846,-78.60919818
SWWDTIX,0,Home,1.264154108,0.750188551
FNX5TDU,0,Home,-0.630237615,-0.119215094
7NQMQM1,0,Home,-1.216704231,-78.44711677
71XBLDE,0,NA,0.669243091,0.433300914
71XBLDE,1,NA,126.5451732,-9.457885842
7K7M0W6,0,Home,0.322972142,-0.130001841
VV5QO3X,0,NA,-1.007741909,0.057841058
1NGF92K,0,NA,0.485725001,0.564038636
1NGF92K,1,NA,-0.180956919,0.855642917
OHXW2R4,0,NA,-0.767045541,-78.50025825
OHXW2R4,1,NA,-0.214990383,-78.56550114
OHXW2R4,2,Home,-1.713079401,0.033036305
OHXW2R4,3,Other,-0.720292961,0.234665741
OHXW2R4,4,Home,-0.490176829,0.061899546
NJQ0H3A,0,Home,1.874046154,-78.81238727
NJQ0H3A,1,Home,1.87219783,0.710286108
4HIZVUE,0,Work,0.057571923,-78.59771305
4HIZVUE,1,NA,0.042403111,-0.007900497
2YBEEJI,0,Home,0.358396154,0.262393409
EHUSD45,0,Other,-0.101495192,-78.5789142
YTRTWMP,0,Work,0.428159287,0.554260119
YTRTWMP,1,Home,19.2455499,3.028232981
PNUQ7MF,0,NA,0.753806346,-78.6799953
PNUQ7MF,1,NA,0.344131346,-78.63157916
PNUQ7MF,2,NA,0.754576053,0.429377612
F2PQWAZ,0,NA,0.131503645,0.001673286
27IPQ06,0,NA,-0.275447922,-0.040340623
WB8J43Y,0,NA,-0.586003138,0.036283688
V25TZOY,0,NA,0.195210618,0.560989303
N7ZAVU0,0,NA,0.470613846,-78.64652709
1ABCSLM,0,Home,-0.100373462,-78.57904677
1ABCSLM,1,NA,-0.052311923,0.518808606
AFR201J,0,Other,0.011233952,-0.06596948
YJH4YF9,0,NA,0.068360422,-0.007550006
LF4Y7GN,0,NA,-0.316443993,0.121193979
OCBSXQS,0,Home,-1.617090769,-78.39979836
OCBSXQS,1,Other,-1.62593126,-0.031728844
DJSXH2G,0,Home,2.853910256,0.799818182
DJSXH2G,1,NA,1.83429221,0.773797442
NR6ACCL,0,Home,-0.776527692,-78.49913764
NR6ACCL,1,Home,0.042173234,-0.106597657
P78XLBB,0,Other,13.13989792,-1.131066253
AUA4A1K,0,Other,0.108621926,0.005637581
IWFDCWX,0,Other,0.128692308,-78.60611818
G0HPV1T,0,Home,0.231629676,0.580654009
G0HPV1T,1,Home,-15.78344225,-3.312380505
K8MTWVH,0,NA,-0.773551278,0.754457344
0UW9NTR,0,NA,0.665557692,-78.66956591
0UW9NTR,1,NA,0.662984403,0.541822689
YIV3QFY,0,Home,0.844698846,-78.69073714
YIV3QFY,1,Home,0.851493462,0.422882591
K4F3DKG,0,Home,-0.591656546,0.141298267
QXI8DGE,0,Home,-0.187895385,-78.56870327
QXI8DGE,1,NA,-0.187519483,0.631072776
J155GH8,0,NA,-1.094721969,0.089722632
04HS503,0,NA,-0.245995563,0.641564538
HI5V67J,0,Home,126.4971993,-9.122493131
CI8ED5Q,0,Work,-0.960182691,-0.176613637
LLCVVMT,0,Home,0.542132692,-78.65497932
838FTYV,0,Home,-0.837246154,-78.49196182
838FTYV,1,Other,-0.489134808,-78.53310225
838FTYV,2,Home,0.106585192,-78.60350552
838FTYV,3,NA,-0.489831247,0.114475879
838FTYV,4,NA,-0.483409284,0.068355136
838FTYV,5,NA,-0.628562086,0.731528457
838FTYV,6,Other,0.104102334,0.509152002
WME1J54,0,NA,-0.057421417,-0.055878385
E6LV9P3,0,Work,0.003485916,-0.004190998
K3XRCJA,0,NA,14.42608377,-1.550106548
KPH8V2Z,0,Home,-0.865062258,0.109293977
KPH8V2Z,1,NA,-0.114109033,0.56423685
KPH8V2Z,2,NA,0.003474998,0.483894652
234OFF1,0,Home,0.601304264,0.5584092
F8Q7E28,0,Work,-0.122615903,-0.001316373
KI6RM0E,0,NA,0.530055192,0.558642955
COBYK0G,0,Home,2.153277723,0.704691815
EY4QC3T,0,NA,126.5459686,-9.078856181
HCW9KCF,0,NA,0.230435988,0.46741907
U74R79Q,0,NA,2.939350962,-78.93828693
U74R79Q,1,Other,2.939211164,0.629196659
PHRGJ49,0,Home,-0.367455385,-78.54748255
PHRGJ49,1,NA,-0.639522885,-78.51532911
Z9EQ80J,0,NA,-1.3307,-78.43364455
Z9EQ80J,1,Home,-1.3307,-0.111433182
G6M2LYI,0,Other,-0.22482,-78.56433945
C2R0QXB,0,Home,0.432182115,-78.64198516
1BZB3XV,0,Home,-1.511700192,-78.41225361
Y7H5ARO,0,Home,0.180828269,-78.6122797
Y7H5ARO,1,NA,0.347762881,0.60090164
WE78DPO,0,Home,-97.85605973,42.90927112
946UOGA,0,Home,2.126374222,0.742677466
946UOGA,1,Home,2.383624958,0.706946431
6ZCERMS,0,Home,-0.0053832,-0.00783484
X8PRI1Z,0,Work,0.1209025,-78.60519757
X8PRI1Z,1,NA,0.124670817,0.00459452
X8PRI1Z,2,NA,-0.122971379,-0.005857473
R5XAQ44,0,Work,0.117772885,-78.6048277
1G61VAO,0,Home,-0.369497976,0.127611368
Y0JTJ8I,0,Home,-0.640625,-78.51519886
Y0JTJ8I,1,Home,-0.640026923,0.187536818
HBC5CNZ,0,Home,0.042830769,-78.59597091
HBC5CNZ,1,Home,-0.124979615,-78.57613877
HBC5CNZ,2,NA,-0.131532809,0.000380949
HBC5CNZ,3,Work,125.7775122,-9.134345142
PEUD9CC,0,Home,-0.55954951,0.054134094
7RU5Z3I,0,Work,1.038964038,-78.71369575
422XOIS,0,NA,-0.248829247,0.063689254
VYLDNGD,0,NA,0.052119231,-78.59706864
VYLDNGD,1,NA,0.057439117,-0.008738146
NN66X30,0,Home,0.344249039,0.077767682
GDXINLI,0,NA,-1.306217185,0.103485978
Y06O17J,0,Home,0.526703846,-78.65315591
Y06O17J,1,Home,-0.055130962,-78.58439361
Y06O17J,2,NA,0.526126477,0.442777608
Y06O17J,3,Other,0.268347492,0.370147083
8TF2MST,0,NA,0.442088269,-78.64315589
8TF2MST,1,Home,-1.732994992,-0.117187435
8TF2MST,2,Work,0.43867222,0.004723537
1ZFHX60,0,Work,-0.466208723,-0.12428677
WCSZZRG,0,Home,0.104030962,-78.60320366
WCSZZRG,1,NA,0.103007142,0.004644426
MOI1QTC,0,Home,-0.640026042,0.117580529
S58FSI6,0,NA,125.8744649,-9.122243198
FVKKQL2,0,NA,0.068706457,-0.010148216
2KTZSHK,0,NA,-1.497826923,-78.41389318
2KTZSHK,1,NA,-1.502655134,-0.0814431
8X2MQIF,0,NA,0.678932885,-78.67114661
8X2MQIF,1,Other,-0.255434423,-78.56072139
WFCQZ34,0,Work,0.063213127,-0.009988515
X01GBP8,0,Home,0.814210972,0.517302823
HE7MOWM,0,Other,-0.705385385,-78.50754536
2TR4XCG,0,Home,0.012801135,0.181374438
DRNWZGY,0,NA,-0.65308846,-78.51372591
DRNWZGY,1,Home,-0.657780006,0.062103661
BBJNJ10,0,NA,-0.346921538,-78.54990927
VLEFS4S,0,NA,-14.63882752,-3.267772627
VLEFS4S,1,NA,-14.93062476,-3.231940753
XYWBHVF,0,Work,-0.254787115,-78.56079789
XYWBHVF,1,Home,-0.252112942,0.663262967
4BFSU0J,0,Home,0.143448077,-78.60786205
4BFSU0J,1,Home,-0.332355769,-78.55163068
4BFSU0J,2,NA,-0.333230471,0.653599094
4BFSU0J,3,Work,0.150367309,0.54164909
4BFSU0J,4,NA,-0.508423768,0.673619128
3QEZT8Q,0,NA,1.274693919,0.74747814
3QEZT8Q,1,Home,-0.032202487,-0.004021122
DE2BJL7,0,Other,-0.450719268,0.058478206
6Y1YETW,0,NA,2.117978266,0.738338014
1GYV77L,0,Work,1.791322115,-78.8026108
R2TSWSR,0,Home,0.276082115,-78.62353698
ZHOQRL9,0,NA,0.692361923,-78.67273368
3TFGIWB,0,NA,12.11975051,-1.445975117
2M0YS6V,0,Home,-0.119799615,-78.57675095
2M0YS6V,1,NA,-0.117969634,-0.000867249
HUKO4NX,0,NA,-0.10447813,0.165993425
HUKO4NX,1,NA,-0.414106097,0.126801843
9YG1XXC,0,Home,-0.845352181,0.159182062
OKI6CN4,0,Home,2.843993654,-78.92701743
OKI6CN4,1,Home,3.779549231,-79.03758309
OKI6CN4,2,Home,1.700765962,-78.7919087
9DR6HLL,0,Home,0.144090092,0.004612286
BLZX825,0,Home,0.580259615,-78.65948523
BLZX825,1,Home,-0.136298077,-78.57480114
89D8FAX,0,Home,-0.018996154,-78.58866409
NL1LAME,0,Other,-0.404984038,-78.54304734
NL1LAME,1,Other,0.047315,-78.59650086
NL1LAME,2,NA,-0.403230383,0.643351595
NL1LAME,3,NA,-0.042341696,0.806765964
NL1LAME,4,NA,-0.330244634,0.769653838
NL1LAME,5,Work,0.043287619,0.856112615
G03ULDV,0,NA,0.051941798,0.564004656
2Q0GAFJ,0,Work,2.054901621,0.704759516
30FA6JH,0,Work,-0.065540222,0.151379373
MGK17OU,0,NA,-0.685429197,0.221207522
UZ93ECM,0,NA,-1.774221558,-0.046518085
CES70O0,0,Home,-0.740851154,-78.50335395
CES70O0,1,NA,-0.736312441,0.799422799
Q0EZMC5,0,NA,-0.145825428,0.13564734
M67OY3G,0,Other,0.188251154,-78.61315695
M67OY3G,1,NA,0.190237826,0.588753405
HE81NHZ,0,Home,-0.157055,-78.57234805
HE81NHZ,1,Home,-0.592150385,-78.52092768
HE81NHZ,2,NA,-0.585558846,0.216778659
HE81NHZ,3,NA,-0.163537441,0.174141965
QJ2TF1Z,0,NA,-0.1919475,-78.56822439
QJ2TF1Z,1,NA,-0.192278077,0.422542432
3J77T04,0,Home,0.575036538,-78.65886795
3J77T04,1,Other,0.576698462,0.480686932
02MCCTV,0,NA,0.063685644,-0.010214539
HH9816T,0,NA,0.052146154,-78.59707182
HH9816T,1,NA,0.41723,-78.64021809
HH9816T,2,NA,0.221773077,-78.61711864
HH9816T,3,Home,0.438003846,0.554082273
C03OKBT,0,Home,0.859134615,0.423999091
OTER2PF,0,Work,-0.014984038,-78.58913825
OTER2PF,1,NA,0.428791834,0.003383726
OTER2PF,2,NA,-0.034875262,-0.061668079
OTER2PF,3,Work,0.463295634,0.031367466
JZT1P3X,0,Other,0.095411029,0.001207709
2EG1YAR,0,Work,-0.54359922,0.118075061
2EG1YAR,1,Work,0.189803647,0.59483619
PZUIFGD,0,Home,0.041751538,-78.59584336
PZUIFGD,1,NA,2.800184913,0.635433557
PZUIFGD,2,Home,0.041261254,0.551088751
0SF3HWN,0,NA,0.809655805,-78.68659569
0SF3HWN,1,NA,0.8087539,0.518319935
0SF3HWN,2,NA,-1.213896899,-0.111526602
HLOHEKA,0,NA,-0.058136366,-0.070361552
ZOXDKXJ,0,Other,0.403117692,-78.63855027
ZOXDKXJ,1,NA,0.408489269,0.556316444
ZOXDKXJ,2,Work,0.111242315,0.479045112
TW8I6A0,0,Home,0.003805769,-78.59135886
AIM9QM2,0,Home,-0.466879615,-78.53573241
AIM9QM2,1,NA,0.229471154,-78.61802841
AIM9QM2,2,NA,0.240819998,0.506242791
E4DUHZ4,0,NA,0.727681923,-78.67690786
E4DUHZ4,1,Home,0.023614615,-78.59369991
E4DUHZ4,2,NA,0.727329169,0.521289626
E4DUHZ4,3,NA,0.022591574,0.621731678
E4DUHZ4,4,Other,-0.173293734,0.496299298
AR86WZV,0,NA,-0.720862466,0.797155715
AR86WZV,1,Home,-0.670786214,0.768317561
AR86WZV,2,NA,0.661284157,0.401589169
BQFYZYN,0,Home,-0.463321775,0.02052912
J05QJF9,0,Home,125.7149209,-9.277215444
UHII2V4,0,Work,-0.026356223,-0.017271555
QURJ0IF,0,Home,-0.004067308,-78.59042841
QURJ0IF,1,Home,-0.507344231,-78.53095023
GKBUB6K,0,Work,-0.751234555,0.720136498
PSKDNW3,0,Home,0.701586306,0.525483403
J627ZCC,0,NA,-2.018703279,-0.583593103
93H93XT,0,Home,0.043493462,-78.59604923
93H93XT,1,NA,0.053488179,-0.008836976
93H93XT,2,NA,0.464542647,0.092320742
RX5BADE,0,NA,-0.979330962,-78.47516998
H3ZGDRJ,0,Home,0.437830769,-0.0119225
H3ZGDRJ,1,Home,-0.038299413,-0.007461286
8DTKQC6,0,NA,0.067312827,0.003494281
8DTKQC6,1,NA,-1.233959368,-0.071716372
RJ55UMX,0,Home,-0.269445223,0.145933459
DNEKEBF,0,NA,-1.60894512,-0.09075015
ZS7CMGC,0,NA,0.903475812,-78.69768351
ZS7CMGC,1,NA,0.904223535,0.506504649
ZS7CMGC,2,Home,0.316569893,0.559498877
ZS7CMGC,3,Home,0.497827931,0.507683805
YYJHV82,0,NA,0.740428846,0.129962955
YYJHV82,1,NA,-1.675665202,-0.116594606
LA8J6P4,0,Home,1.927486538,-78.81870295
LA8J6P4,1,NA,1.927482106,0.766250752
2A7QFU2,0,Other,-0.441863534,-0.15567942
W4IB1SM,0,Home,-0.981362115,-78.47492993
ES0KDB7,0,Work,1.080980769,-78.71866136
ES0KDB7,1,NA,1.079740014,0.48782367
